afsc,tier,CIP_Code,submitDate,submittedBy,tierOrder
13S,P,52.0703,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0799,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0801,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0803,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0804,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0806,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0807,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0808,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0809,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0899,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0901,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0903,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0904,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0905,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0906,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0907,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0908,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0909,08NOV2018:00:00:00,1234567891A,3
13S,P,52.0999,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1001,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1002,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1003,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1004,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1005,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1099,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1101,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1201,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1206,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1207,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1299,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1301,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1302,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1304,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1399,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1401,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1402,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1403,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1499,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1501,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1601,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1701,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1801,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1802,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1803,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1804,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1899,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1901,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1902,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1903,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1904,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1905,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1906,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1907,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1908,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1909,08NOV2018:00:00:00,1234567891A,3
13S,P,52.191,08NOV2018:00:00:00,1234567891A,3
13S,P,52.1999,08NOV2018:00:00:00,1234567891A,3
13S,P,52.2001,08NOV2018:00:00:00,1234567891A,3
13S,P,52.2101,08NOV2018:00:00:00,1234567891A,3
13S,P,52.9999,08NOV2018:00:00:00,1234567891A,3
13S,P,53.0101,08NOV2018:00:00:00,1234567891A,3
13S,P,53.0102,08NOV2018:00:00:00,1234567891A,3
13S,P,53.0103,08NOV2018:00:00:00,1234567891A,3
13S,P,53.0104,08NOV2018:00:00:00,1234567891A,3
13S,P,53.0105,08NOV2018:00:00:00,1234567891A,3
13S,P,53.0199,08NOV2018:00:00:00,1234567891A,3
13S,P,53.0201,08NOV2018:00:00:00,1234567891A,3
13S,P,53.0202,08NOV2018:00:00:00,1234567891A,3
13S,P,53.0203,08NOV2018:00:00:00,1234567891A,3
13S,P,53.0299,08NOV2018:00:00:00,1234567891A,3
13S,P,54.0101,08NOV2018:00:00:00,1234567891A,3
13S,P,54.0102,08NOV2018:00:00:00,1234567891A,3
13S,P,54.0103,08NOV2018:00:00:00,1234567891A,3
13S,P,54.0104,08NOV2018:00:00:00,1234567891A,3
13S,P,54.0105,08NOV2018:00:00:00,1234567891A,3
13S,P,54.0106,08NOV2018:00:00:00,1234567891A,3
13S,P,54.0107,08NOV2018:00:00:00,1234567891A,3
13S,P,54.0108,08NOV2018:00:00:00,1234567891A,3
13S,P,54.0199,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0101,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0102,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0103,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0104,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0105,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0106,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0107,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0108,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0109,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0199,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0201,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0202,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0203,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0204,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0205,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0206,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0207,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0208,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0209,08NOV2018:00:00:00,1234567891A,3
13S,P,60.021,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0211,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0212,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0213,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0214,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0215,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0216,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0217,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0218,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0219,08NOV2018:00:00:00,1234567891A,3
13S,P,60.022,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0221,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0222,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0223,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0224,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0225,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0226,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0227,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0228,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0229,08NOV2018:00:00:00,1234567891A,3
13S,P,60.023,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0231,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0232,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0233,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0234,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0235,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0236,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0237,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0238,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0239,08NOV2018:00:00:00,1234567891A,3
13S,P,60.024,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0241,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0242,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0243,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0244,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0245,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0246,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0247,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0248,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0249,08NOV2018:00:00:00,1234567891A,3
13S,P,60.025,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0251,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0252,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0253,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0254,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0255,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0256,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0257,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0258,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0259,08NOV2018:00:00:00,1234567891A,3
13S,P,60.026,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0261,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0262,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0263,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0264,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0265,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0266,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0267,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0268,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0269,08NOV2018:00:00:00,1234567891A,3
13S,P,60.027,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0271,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0299,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0301,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0302,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0303,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0304,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0305,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0306,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0307,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0308,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0309,08NOV2018:00:00:00,1234567891A,3
13S,P,60.031,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0311,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0312,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0313,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0314,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0315,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0316,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0317,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0318,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0319,08NOV2018:00:00:00,1234567891A,3
13S,P,60.032,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0399,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0401,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0402,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0403,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0404,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0405,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0406,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0407,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0408,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0409,08NOV2018:00:00:00,1234567891A,3
13S,P,60.041,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0411,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0412,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0413,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0414,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0415,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0416,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0417,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0418,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0419,08NOV2018:00:00:00,1234567891A,3
13S,P,60.042,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0421,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0422,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0423,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0424,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0425,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0426,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0427,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0428,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0429,08NOV2018:00:00:00,1234567891A,3
13S,P,60.043,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0431,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0432,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0433,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0434,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0499,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0501,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0502,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0503,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0504,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0505,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0506,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0507,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0508,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0509,08NOV2018:00:00:00,1234567891A,3
13S,P,60.051,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0511,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0512,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0513,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0514,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0515,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0516,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0517,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0518,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0519,08NOV2018:00:00:00,1234567891A,3
13S,P,60.052,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0521,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0522,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0523,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0524,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0525,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0526,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0527,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0528,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0529,08NOV2018:00:00:00,1234567891A,3
13S,P,60.053,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0531,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0532,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0533,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0534,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0535,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0536,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0537,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0538,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0539,08NOV2018:00:00:00,1234567891A,3
13S,P,60.054,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0541,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0542,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0543,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0544,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0545,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0546,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0547,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0548,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0549,08NOV2018:00:00:00,1234567891A,3
13S,P,60.055,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0551,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0552,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0553,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0554,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0555,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0556,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0557,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0558,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0559,08NOV2018:00:00:00,1234567891A,3
13S,P,60.056,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0561,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0562,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0563,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0564,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0565,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0566,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0567,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0568,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0569,08NOV2018:00:00:00,1234567891A,3
13S,P,60.057,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0571,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0572,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0573,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0574,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0575,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0576,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0577,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0578,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0579,08NOV2018:00:00:00,1234567891A,3
13S,P,60.058,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0581,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0582,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0583,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0584,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0599,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0601,08NOV2018:00:00:00,1234567891A,3
13S,P,60.0602,08NOV2018:00:00:00,1234567891A,3
14F,M,30.1701,08NOV2018:00:00:00,1234567891A,1
14F,M,30.2601,08NOV2018:00:00:00,1234567891A,1
14F,M,42.0101,08NOV2018:00:00:00,1234567891A,1
14F,M,42.2701,08NOV2018:00:00:00,1234567891A,1
14F,M,42.2702,08NOV2018:00:00:00,1234567891A,1
14F,M,42.2703,08NOV2018:00:00:00,1234567891A,1
14F,M,42.2704,08NOV2018:00:00:00,1234567891A,1
14F,M,42.2705,08NOV2018:00:00:00,1234567891A,1
14F,M,42.2706,08NOV2018:00:00:00,1234567891A,1
14F,M,42.2707,08NOV2018:00:00:00,1234567891A,1
14F,M,42.2708,08NOV2018:00:00:00,1234567891A,1
14F,M,42.2709,08NOV2018:00:00:00,1234567891A,1
14F,M,42.2799,08NOV2018:00:00:00,1234567891A,1
14F,M,45.0101,08NOV2018:00:00:00,1234567891A,1
14F,M,45.0102,08NOV2018:00:00:00,1234567891A,1
14F,M,45.0201,08NOV2018:00:00:00,1234567891A,1
14F,M,45.0202,08NOV2018:00:00:00,1234567891A,1
14F,M,45.0203,08NOV2018:00:00:00,1234567891A,1
14F,M,45.0204,08NOV2018:00:00:00,1234567891A,1
14F,M,45.0299,08NOV2018:00:00:00,1234567891A,1
14F,M,45.1101,08NOV2018:00:00:00,1234567891A,1
14F,D,9.01,08NOV2018:00:00:00,1234567891A,2
14F,D,9.0101,08NOV2018:00:00:00,1234567891A,2
14F,D,9.0102,08NOV2018:00:00:00,1234567891A,2
14F,D,9.0199,08NOV2018:00:00:00,1234567891A,2
14F,D,9.09,08NOV2018:00:00:00,1234567891A,2
14F,D,9.0901,08NOV2018:00:00:00,1234567891A,2
14F,D,9.0902,08NOV2018:00:00:00,1234567891A,2
14F,D,9.0903,08NOV2018:00:00:00,1234567891A,2
14F,D,9.0904,08NOV2018:00:00:00,1234567891A,2
14F,D,9.0905,08NOV2018:00:00:00,1234567891A,2
14F,D,9.0906,08NOV2018:00:00:00,1234567891A,2
14F,D,9.0907,08NOV2018:00:00:00,1234567891A,2
14F,D,9.0908,08NOV2018:00:00:00,1234567891A,2
14F,D,9.0999,08NOV2018:00:00:00,1234567891A,2
14F,P,30.2301,08NOV2018:00:00:00,1234567891A,3
14F,P,30.2501,08NOV2018:00:00:00,1234567891A,3
14N,M,5.0101,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0102,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0103,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0104,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0105,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0106,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0107,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0108,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0109,08NOV2018:00:00:00,1234567891A,1
14N,M,5.011,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0111,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0112,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0113,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0114,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0115,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0116,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0117,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0118,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0119,08NOV2018:00:00:00,1234567891A,1
14N,M,5.012,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0121,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0122,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0123,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0124,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0125,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0126,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0127,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0128,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0129,08NOV2018:00:00:00,1234567891A,1
14N,M,5.013,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0131,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0132,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0133,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0134,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0199,08NOV2018:00:00:00,1234567891A,1
14N,M,5.02,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0201,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0202,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0203,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0206,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0207,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0208,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0209,08NOV2018:00:00:00,1234567891A,1
14N,M,5.021,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0211,08NOV2018:00:00:00,1234567891A,1
14N,M,5.0299,08NOV2018:00:00:00,1234567891A,1
14N,M,5.9999,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0101,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0102,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0103,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0104,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0199,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0201,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0202,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0203,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0299,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0301,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0401,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0501,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0601,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0602,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0699,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0701,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0801,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0802,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0803,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0804,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0899,08NOV2018:00:00:00,1234567891A,1
14N,M,11.0901,08NOV2018:00:00:00,1234567891A,1
14N,M,11.1001,08NOV2018:00:00:00,1234567891A,1
14N,M,11.1002,08NOV2018:00:00:00,1234567891A,1
14N,M,11.1003,08NOV2018:00:00:00,1234567891A,1
14N,M,11.1004,08NOV2018:00:00:00,1234567891A,1
14N,M,11.1005,08NOV2018:00:00:00,1234567891A,1
14N,M,11.1006,08NOV2018:00:00:00,1234567891A,1
14N,M,11.1099,08NOV2018:00:00:00,1234567891A,1
14N,M,11.9999,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0101,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0102,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0201,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0301,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0401,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0501,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0601,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0701,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0702,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0799,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0801,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0802,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0803,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0804,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0805,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0899,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0901,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0902,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0903,08NOV2018:00:00:00,1234567891A,1
14N,M,14.0999,08NOV2018:00:00:00,1234567891A,1
14N,M,14.1001,08NOV2018:00:00:00,1234567891A,1
14N,M,14.1003,08NOV2018:00:00:00,1234567891A,1
14N,M,14.1004,08NOV2018:00:00:00,1234567891A,1
14N,M,14.1099,08NOV2018:00:00:00,1234567891A,1
14N,M,14.1101,08NOV2018:00:00:00,1234567891A,1
14N,M,14.1201,08NOV2018:00:00:00,1234567891A,1
14N,M,14.1301,08NOV2018:00:00:00,1234567891A,1
14N,M,14.1401,08NOV2018:00:00:00,1234567891A,1
14N,M,14.1801,08NOV2018:00:00:00,1234567891A,1
14N,M,14.1901,08NOV2018:00:00:00,1234567891A,1
14N,M,14.2001,08NOV2018:00:00:00,1234567891A,1
14N,M,14.2101,08NOV2018:00:00:00,1234567891A,1
14N,M,14.2201,08NOV2018:00:00:00,1234567891A,1
